"Id","Date","Time","Question","Details","Answer","Notes","Entered By","What type of questions?","What tools were used?","What forms were used?","If Technology Question:","Was the patron referred elsewhere?"
"o12762802","2016-11-08","00:11","","","4","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12762149","2016-11-07","22:10","","","24","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12760900","2016-11-07","20:09","","","27","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12757969","2016-11-07","17:59","","","28","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12754445","2016-11-07","16:04","","","25","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12751565","2016-11-07","14:12","","","15","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12748696","2016-11-07","12:40","","","13","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12741857","2016-11-07","08:43","","","1","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12738101","2016-11-07","00:09","","","8","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12737612","2016-11-06","22:12","22","","","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12736789","2016-11-06","20:16","","","28","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12735690","2016-11-06","17:58","","","25","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12734597","2016-11-06","16:02","","","19","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12733726","2016-11-06","14:12","","","14","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12733111","2016-11-06","12:20","","","1","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12731685","2016-11-05","20:04","","","4","","Circulation Student","Head Count - Ground","blank","Sp. coll. request","blank","blank"
"o12731410","2016-11-05","18:12","","","8","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12730859","2016-11-05","16:20","","","11","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12728318","2016-11-05","13:58","","","5","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12727614","2016-11-05","12:07","","","1","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12726919","2016-11-05","10:01","","","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12725979","2016-11-04","19:59","","","5","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12725338","2016-11-04","18:05","","","5","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12723764","2016-11-04","16:06","","","9","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12721637","2016-11-04","14:13","","","5","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12719243","2016-11-04","12:20","Is my textbook on Reserves?","","13","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12717163","2016-11-04","10:53","","","17","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12715040","2016-11-04","09:09","","","1","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12712180","2016-11-03","23:57","","","7","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12711553","2016-11-03","22:12","","","16","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12710290","2016-11-03","20:07","","","28","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12708552","2016-11-03","18:06","","","13","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12706202","2016-11-03","16:09","","","14","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12703239","2016-11-03","14:13","","","29","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12699172","2016-11-03","12:01","","","16","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12695618","2016-11-03","10:04","","","7","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12693498","2016-11-03","08:20","","","3","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12691263","2016-11-03","00:13","","","13","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12690401","2016-11-02","22:06","","","30","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12689078","2016-11-02","20:00","","27","","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12687351","2016-11-02","18:08","","21","","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12684891","2016-11-02","16:21","","","36","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12681187","2016-11-02","14:19","","","29","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12677500","2016-11-02","12:11","","","14","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12673821","2016-11-02","10:02","","","4","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12672290","2016-11-02","08:44","","","2","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12669564","2016-11-02","00:08","","","3","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12668752","2016-11-01","22:04","","","13","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12667266","2016-11-01","20:08","","","15","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12663554","2016-11-01","18:06","","","12","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12660657","2016-11-01","16:02","","","38","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12658117","2016-11-01","14:26","","","7","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12654980","2016-11-01","12:39","","","19","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12650564","2016-11-01","10:04","","","10","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12649253","2016-11-01","09:02","","","2","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12646389","2016-11-01","00:15","","","3","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12642389","2016-10-31","18:08","","","15","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12638569","2016-10-31","16:20","","","27","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12635036","2016-10-31","14:16","","","17","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12625036","2016-10-31","08:09","","","1","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12622583","2016-10-31","00:07","","","2","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12622079","2016-10-30","22:06","","","20","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12621187","2016-10-30","20:00","","","25","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12620235","2016-10-30","17:57","","","12","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12619232","2016-10-30","16:15","","","11","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12617919","2016-10-30","13:59","","","10","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12617265","2016-10-30","12:10","","","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12616091","2016-10-29","20:18","","","5","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12615754","2016-10-29","18:22","","","4","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12614962","2016-10-29","16:08","","","12","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12614111","2016-10-29","14:00","","","8","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12613411","2016-10-29","12:04","","","4","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12612876","2016-10-29","10:01","","","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12611666","2016-10-28","20:12","","","1","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12611287","2016-10-28","18:39","","","5","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12609917","2016-10-28","16:19","","","7","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12607295","2016-10-28","13:57","","","14","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12605054","2016-10-28","12:05","","","14","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12602289","2016-10-28","09:58","","","4","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12601521","2016-10-28","09:15","","","3","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12598302","2016-10-27","23:59","","","7","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12597620","2016-10-27","22:07","","","13","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12596458","2016-10-27","20:10","","15","","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12594592","2016-10-27","17:58","","","16","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12592082","2016-10-27","15:58","","","21","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12589305","2016-10-27","14:15","","","20","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12585305","2016-10-27","11:55","","","14","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12581956","2016-10-27","10:06","","","5","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12579590","2016-10-27","08:12","","","1","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12576796","2016-10-27","00:08","","","19","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12575185","2016-10-26","22:06","","","32","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12573237","2016-10-26","20:08","","","26","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12571343","2016-10-26","18:39","","","21","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12567742","2016-10-26","16:15","","","48","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12564212","2016-10-26","14:13","","","38","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12560438","2016-10-26","12:01","","","13","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12557390","2016-10-26","10:13","","","5","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12555121","2016-10-26","08:11","","","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12552135","2016-10-26","00:07","","","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12551337","2016-10-25","22:09","","","12","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12549657","2016-10-25","20:07","","","19","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12546814","2016-10-25","18:16","","","14","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12542834","2016-10-25","15:58","","","39","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12537172","2016-10-25","12:36","","","17","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12532333","2016-10-25","09:59","","","11","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12531115","2016-10-25","09:10","","","3","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12526883","2016-10-25","00:10","","","6","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12525281","2016-10-24","22:13","","","33","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12522557","2016-10-24","20:18","30","","","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12520041","2016-10-24","17:52","","","22","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12517616","2016-10-24","16:13","","","20","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12513931","2016-10-24","14:09","","","20","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12511333","2016-10-24","12:39","","","22","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12503585","2016-10-24","08:11","","","1","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12500382","2016-10-24","00:02","","","3","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12499778","2016-10-23","22:18","","","16","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12499119","2016-10-23","20:42","","","21","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12497574","2016-10-23","17:57","","","22","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12496736","2016-10-23","16:12","","","27","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12495795","2016-10-23","14:21","","","10","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12495122","2016-10-23","12:33","","","3","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12493691","2016-10-22","20:05","","","10","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12493293","2016-10-22","18:18","","","17","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12492546","2016-10-22","16:02","","","18","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12491658","2016-10-22","13:59","","","9","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12490893","2016-10-22","12:13","","","3","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12490191","2016-10-22","09:58","","","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12489150","2016-10-21","20:09","","","2","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12488479","2016-10-21","18:07","","","6","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12486979","2016-10-21","16:11","","","11","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12484701","2016-10-21","14:11","9","","","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12482359","2016-10-21","12:04","","","19","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12477911","2016-10-21","08:13","","","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12475192","2016-10-21","00:05","","","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12474451","2016-10-20","22:04","","","13","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12473159","2016-10-20","20:03","","","22<br />
","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12466465","2016-10-20","14:16","","","19","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12464259","2016-10-20","12:49","","","17","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12464154","2016-10-20","12:44","","","23","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12459978","2016-10-20","10:15","","","10","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12457720","2016-10-20","08:15","","","2","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12454602","2016-10-20","00:12","","","13","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12453597","2016-10-19","22:03","","","41","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12452411","2016-10-19","20:16","","","34","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12450525","2016-10-19","18:15","","","25","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12448076","2016-10-19","16:19","","","40","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12441820","2016-10-19","12:24","","","17","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12438273","2016-10-19","10:17","","","6","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12432154","2016-10-19","00:04","","","1","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12431326","2016-10-18","22:01","","","22","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12429630","2016-10-18","19:56","","","22","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12427713","2016-10-18","18:02","","","29","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12424517","2016-10-18","16:10","","","27","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12421698","2016-10-18","14:23","","","27","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12413633","2016-10-18","10:04","","","4","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12412371","2016-10-18","09:16","","","2","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12407290","2016-10-17","20:00","","","22","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12401027","2016-10-17","18:09","","","24","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12395010","2016-10-17","14:08","","","20","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12388452","2016-10-17","10:30","","","7","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12381078","2016-10-16","22:18","","","15","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12380014","2016-10-16","20:05","","","27","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12378914","2016-10-16","18:01","","","35","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12377897","2016-10-16","16:11","","","18","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12376856","2016-10-16","13:53","","","10","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12376275","2016-10-16","12:04","","","1","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12375153","2016-10-15","20:14","","","55","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12374161","2016-10-15","16:06","","","21","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12373338","2016-10-15","13:56","","","19","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12373347","2016-10-15","12:00","","","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12372164","2016-10-15","11:03","","","2","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12370721","2016-10-14","20:07","","","11","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12370023","2016-10-14","17:57","","","9","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12369310","2016-10-14","16:50","","","9","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12366688","2016-10-14","14:08","","","16","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12364354","2016-10-14","12:04","","","10<br />
","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12361642","2016-10-14","10:08","","","5","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12359737","2016-10-14","08:11","","","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12356955","2016-10-14","00:15","","","4","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12355174","2016-10-13","22:12","","","19","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12354021","2016-10-13","20:01","","","34","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12352422","2016-10-13","18:02","","","19","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12350031","2016-10-13","16:09","25","","","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12347158","2016-10-13","14:11","","","22","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12343870","2016-10-13","12:06","","","22","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12340600","2016-10-13","10:11","","","12","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12338172","2016-10-13","08:18","","","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12333917","2016-10-12","22:16","","","150","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12332624","2016-10-12","20:21","","","27","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12330280","2016-10-12","18:07","","","31","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12327547","2016-10-12","16:07","","","12","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12327512","2016-10-12","16:06","","","27","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12324396","2016-10-12","14:23","","","22","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12316879","2016-10-12","10:22","","","6","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12314645","2016-10-12","08:27","","","1","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12310343","2016-10-11","22:45","","","2","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12308406","2016-10-11","20:01","","","5","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12306456","2016-10-11","18:07","","","9","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12301166","2016-10-11","14:08","","","8","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12297996","2016-10-11","12:10","","","9","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12292664","2016-10-11","09:00","","","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12252250","2016-10-07","16:03","","","6","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12250229","2016-10-07","14:12","","","4","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12248211","2016-10-07","12:34","","","15","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12245036","2016-10-07","10:04","","","83","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12243214","2016-10-07","08:15","","","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12240318","2016-10-07","00:01","","","61","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12240316","2016-10-07","00:01","","","5","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12239773","2016-10-06","22:09","","","24","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12238610","2016-10-06","20:08","","","17","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12236985","2016-10-06","18:04","","","14","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12234652","2016-10-06","16:08","20","","","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12231827","2016-10-06","14:09","","","25","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12228408","2016-10-06","12:08","","","10","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12224854","2016-10-06","10:06","","","6","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12222699","2016-10-06","08:26","","","3","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12219124","2016-10-06","00:10","","","12","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12218391","2016-10-05","22:10","","","53","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12217012","2016-10-05","20:07","","","15","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12215027","2016-10-05","18:10","","","24","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12212346","2016-10-05","16:06","","","42","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12209794","2016-10-05","14:30","","","41","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12206108","2016-10-05","12:24","","","16","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12202030","2016-10-05","10:12","","","9","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12199769","2016-10-05","08:12","","","1","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12195320","2016-10-04","22:06","","","32","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12193790","2016-10-04","20:09","","","37","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12191763","2016-10-04","18:07","","","21","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12188997","2016-10-04","16:08","","","19","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12185639","2016-10-04","14:09","","","13","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12182596","2016-10-04","12:34","","","17","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12177785","2016-10-04","10:04","","","3","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12176462","2016-10-04","09:22","","","3","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12170743","2016-10-04","00:11","","","8","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12169812","2016-10-03","22:04","","","21","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12164151","2016-10-03","18:12","","","21","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12160894","2016-10-03","16:25","","","32","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12158150","2016-10-03","15:06","","","16","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12147795","2016-10-03","10:07","8am count","","3","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12139295","2016-10-02","20:07","","","39","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12138195","2016-10-02","18:00","","","49","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12137205","2016-10-02","16:12","","","41","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12136004","2016-10-02","14:01","","","24","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12135464","2016-10-02","12:26","","","5","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12134051","2016-10-01","20:03","","","8","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12133711","2016-10-01","18:16","","","13","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12132948","2016-10-01","16:08","","","13","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12132158","2016-10-01","14:10","","","5<br />
","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12131340","2016-10-01","12:08","","","1","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12129466","2016-09-30","20:01","","","2","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12128861","2016-09-30","18:04","","","10<br />
","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12124866","2016-09-30","14:58","","","6","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12120916","2016-09-30","12:13","","","16","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12092315","2016-09-30","08:19","","","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12089184","2016-09-30","00:05","","","10","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12088526","2016-09-29","22:07","","","21","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12087198","2016-09-29","20:08","","","22<br />
","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12085332","2016-09-29","18:06","","","19","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12082496","2016-09-29","16:05","26","","","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12079232","2016-09-29","14:05","","","20","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12075657","2016-09-29","12:17","","","22","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12071283","2016-09-29","10:14","","","11<br />
","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12070157","2016-09-29","09:28","","","10","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12064432","2016-09-29","00:08","","","8","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12063640","2016-09-28","22:09","","","27","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12062569","2016-09-28","20:38","","","46","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12057336","2016-09-28","16:11","","","50","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12053645","2016-09-28","14:06","","","31","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12049592","2016-09-28","12:01","","","23","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12037415","2016-09-27","22:03","28","","","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12035759","2016-09-27","20:01","","","21","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12033392","2016-09-27","18:00","","","21","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
